id,quantity,size,sugar_level,ice_level,toppings,item_price,order_id,menu_item_id
175876,1,Regular,75%,Extra Ice,"[""Lychee Jelly"",""Red Bean""]",6.75,88300,7
175877,1,Large,100%,Extra Ice,"[""Aloe Vera"",""Popping Boba""]",7.00,88300,5
175878,1,Regular,75%,Less Ice,"[""Popping Boba""]",6.25,88301,8
175879,1,Small,100%,Less Ice,"[""Lychee Jelly"",""Popping Boba""]",6.25,88301,4
175880,1,Small,75%,No Ice,"[""Grass Jelly""]",4.00,88302,14
175881,1,Large,0%,Less Ice,"[""Popping Boba"",""Aloe Vera""]",7.25,88302,7
175882,1,Small,25%,No Ice,"[]",5.25,88303,17
175883,1,Small,100%,Regular,"[""Lychee Jelly""]",6.50,88303,20
175884,1,Small,75%,Extra Ice,"[]",6.00,88304,22
175885,1,Large,25%,No Ice,"[""Popping Boba""]",4.50,88304,13
175886,1,Regular,25%,Extra Ice,"[]",6.50,88304,22
175887,1,Regular,50%,Less Ice,"[]",6.50,88305,22
175888,1,Small,75%,Less Ice,"[]",6.00,88306,18
175889,1,Regular,75%,Regular,"[""Aloe Vera"",""Red Bean""]",7.50,88306,10
175890,1,Regular,0%,No Ice,"[]",6.50,88306,18
175891,1,Regular,0%,No Ice,"[""Lychee Jelly""]",6.25,88307,8
175892,1,Large,25%,Regular,"[""Red Bean""]",6.50,88307,15
175893,1,Regular,0%,Regular,"[]",6.50,88307,20
175894,1,Small,50%,Regular,"[]",5.00,88308,5
175895,1,Regular,50%,Less Ice,"[""Lychee Jelly"",""Popping Boba""]",8.00,88308,11
175896,1,Large,50%,No Ice,"[""Popping Boba""]",6.50,88309,1
175897,1,Small,25%,No Ice,"[]",5.25,88309,17
175898,1,Large,100%,Extra Ice,"[""Boba""]",6.75,88310,8
175899,1,Large,75%,Regular,"[""Aloe Vera"",""Grass Jelly""]",7.00,88310,6
175900,1,Large,25%,No Ice,"[""Grass Jelly"",""Red Bean""]",7.00,88310,15
175901,1,Regular,25%,Less Ice,"[""Lychee Jelly"",""Red Bean""]",7.00,88311,2
175902,1,Large,100%,Extra Ice,"[]",6.00,88312,1
175903,1,Regular,25%,No Ice,"[]",7.00,88312,11
175904,1,Large,0%,Extra Ice,"[""Popping Boba"",""Aloe Vera""]",7.25,88313,17
175905,1,Large,25%,No Ice,"[""Aloe Vera""]",4.50,88313,13
175906,1,Large,50%,Regular,"[]",4.50,88314,14
175907,1,Large,75%,No Ice,"[""Boba""]",6.75,88314,4
175908,1,Small,0%,Less Ice,"[""Red Bean""]",6.50,88314,22
175909,1,Regular,100%,Less Ice,"[]",5.50,88315,16
175910,1,Large,0%,No Ice,"[]",6.25,88315,8
175911,1,Small,75%,No Ice,"[""Boba"",""Lychee Jelly""]",6.00,88315,5
175912,1,Small,25%,Regular,"[""Lychee Jelly""]",5.75,88316,8
175913,1,Large,75%,Less Ice,"[""Boba""]",4.50,88316,13
175914,1,Small,100%,No Ice,"[""Lychee Jelly"",""Boba""]",4.00,88316,13
175915,1,Large,0%,No Ice,"[""Red Bean""]",7.50,88317,10
175916,1,Small,50%,Less Ice,"[]",5.00,88317,1
175917,1,Small,100%,Less Ice,"[""Aloe Vera"",""Grass Jelly""]",5.00,88317,24
175918,1,Large,0%,Regular,"[]",6.25,88318,4
175919,1,Small,100%,Regular,"[]",6.50,88318,11
175920,1,Large,50%,Less Ice,"[]",7.00,88319,20
175921,1,Regular,0%,No Ice,"[""Lychee Jelly""]",6.00,88319,23
175922,1,Large,75%,Regular,"[""Aloe Vera""]",6.75,88320,17
175923,1,Small,100%,Extra Ice,"[]",3.50,88320,14
175924,1,Large,0%,Regular,"[]",5.00,88320,12
175925,1,Small,50%,No Ice,"[""Red Bean""]",6.50,88321,9
175926,1,Small,100%,Extra Ice,"[""Boba"",""Red Bean""]",4.50,88322,14
175927,1,Regular,50%,No Ice,"[""Popping Boba""]",6.50,88323,2
175928,1,Large,50%,Extra Ice,"[""Lychee Jelly"",""Red Bean""]",5.00,88323,13
175929,1,Large,50%,Less Ice,"[""Boba"",""Popping Boba""]",7.00,88324,15
175930,1,Regular,50%,Extra Ice,"[""Aloe Vera""]",6.00,88324,23
175931,1,Regular,75%,Less Ice,"[""Grass Jelly""]",6.00,88324,23
175932,1,Large,0%,No Ice,"[""Popping Boba""]",7.50,88325,9
175933,1,Regular,0%,Regular,"[""Popping Boba""]",7.00,88326,18
175934,1,Large,100%,No Ice,"[""Red Bean"",""Aloe Vera""]",6.00,88327,24
175935,1,Regular,50%,No Ice,"[""Aloe Vera""]",7.00,88328,18
175936,1,Regular,0%,Regular,"[]",7.00,88328,11
175937,1,Small,25%,No Ice,"[""Aloe Vera"",""Popping Boba""]",4.50,88328,14
175938,1,Small,25%,Regular,"[""Red Bean""]",5.50,88329,1
175939,1,Large,100%,Regular,"[""Lychee Jelly""]",7.50,88329,18
175940,1,Small,25%,Less Ice,"[""Aloe Vera""]",6.50,88329,18
175941,1,Regular,50%,No Ice,"[""Lychee Jelly"",""Boba""]",4.50,88330,13
175942,1,Small,75%,Less Ice,"[""Lychee Jelly""]",5.50,88330,16
175943,1,Large,75%,Regular,"[""Boba""]",6.50,88331,1
175944,1,Regular,50%,Extra Ice,"[]",5.50,88332,5
175945,1,Regular,75%,Less Ice,"[""Grass Jelly"",""Popping Boba""]",5.50,88332,12
175946,1,Regular,0%,No Ice,"[""Aloe Vera"",""Boba""]",7.50,88333,9
175947,1,Regular,50%,Less Ice,"[]",5.75,88333,4
175948,1,Large,25%,Less Ice,"[""Boba"",""Aloe Vera""]",8.00,88333,9
175949,1,Large,0%,Less Ice,"[""Boba"",""Grass Jelly""]",8.00,88334,9
175950,1,Small,100%,No Ice,"[""Boba"",""Popping Boba""]",6.00,88334,6
175951,1,Large,100%,Regular,"[""Boba""]",7.50,88335,10
175952,1,Small,100%,Regular,"[]",6.50,88336,11
175953,1,Regular,25%,No Ice,"[""Grass Jelly"",""Popping Boba""]",6.50,88337,15
175954,1,Large,0%,Regular,"[""Aloe Vera"",""Red Bean""]",5.50,88337,14
175955,1,Small,100%,No Ice,"[""Popping Boba""]",6.50,88337,9
175956,1,Large,100%,No Ice,"[""Popping Boba""]",5.00,88338,14
175957,1,Small,75%,Less Ice,"[""Grass Jelly""]",5.50,88338,23
175958,1,Regular,0%,Less Ice,"[]",5.50,88338,23
175959,1,Small,100%,Less Ice,"[]",5.00,88339,15
175960,1,Regular,75%,Less Ice,"[""Grass Jelly""]",7.50,88340,11
175961,1,Large,25%,No Ice,"[""Boba"",""Popping Boba""]",5.50,88341,14
175962,1,Regular,25%,Less Ice,"[""Aloe Vera"",""Boba""]",7.50,88342,22
175963,1,Large,75%,Extra Ice,"[""Red Bean"",""Popping Boba""]",7.25,88343,4
175964,1,Small,75%,Less Ice,"[]",5.00,88343,23
175965,1,Regular,50%,Less Ice,"[""Popping Boba"",""Boba""]",7.50,88344,9
175966,1,Large,75%,Regular,"[""Lychee Jelly""]",5.50,88344,12
175967,1,Regular,50%,Regular,"[""Red Bean""]",7.50,88345,11
175968,1,Regular,0%,Regular,"[]",6.50,88345,10
175969,1,Large,50%,Less Ice,"[""Popping Boba"",""Red Bean""]",7.25,88345,8
175970,1,Large,50%,Regular,"[""Grass Jelly""]",7.50,88346,10
175971,1,Large,25%,Less Ice,"[]",7.25,88346,19
175972,1,Large,0%,Regular,"[""Lychee Jelly"",""Red Bean""]",8.00,88347,18
175973,1,Regular,75%,Less Ice,"[""Red Bean""]",4.00,88347,13
175974,1,Large,75%,Regular,"[""Lychee Jelly""]",7.50,88347,22
175975,1,Large,25%,No Ice,"[""Aloe Vera""]",5.00,88348,14
175976,1,Large,25%,Less Ice,"[""Grass Jelly"",""Lychee Jelly""]",7.00,88349,5
175977,1,Regular,75%,Less Ice,"[]",4.50,88350,24
175978,1,Regular,25%,Regular,"[""Aloe Vera""]",6.00,88350,23
175979,1,Large,0%,Less Ice,"[]",6.25,88350,4
175980,1,Large,75%,Less Ice,"[""Popping Boba""]",6.75,88351,4
175981,1,Large,100%,No Ice,"[""Lychee Jelly""]",7.50,88351,21
175982,1,Small,50%,Less Ice,"[""Lychee Jelly""]",6.50,88352,22
175983,1,Large,0%,Extra Ice,"[]",6.25,88352,4
175984,1,Small,100%,Less Ice,"[""Red Bean"",""Aloe Vera""]",7.00,88353,20
175985,1,Large,50%,No Ice,"[]",4.00,88353,13
175986,1,Regular,100%,Extra Ice,"[""Popping Boba"",""Boba""]",8.00,88354,11
175987,1,Regular,25%,Extra Ice,"[""Boba"",""Grass Jelly""]",5.50,88354,12
175988,1,Large,0%,No Ice,"[]",6.25,88354,17
175989,1,Small,0%,Regular,"[""Grass Jelly""]",6.50,88355,3
175990,1,Large,25%,Extra Ice,"[]",6.25,88355,4
175991,1,Small,50%,Less Ice,"[""Aloe Vera"",""Boba""]",6.25,88356,8
175992,1,Small,0%,Extra Ice,"[]",5.00,88356,23
175993,1,Regular,0%,No Ice,"[""Red Bean""]",4.00,88356,13
175994,1,Large,100%,Less Ice,"[""Lychee Jelly""]",6.50,88357,1
175995,1,Regular,25%,Extra Ice,"[]",6.50,88357,18
175996,1,Small,0%,No Ice,"[]",6.00,88358,18
175997,1,Regular,50%,Less Ice,"[]",6.50,88358,22
175998,1,Regular,100%,Less Ice,"[""Red Bean""]",6.00,88358,6
175999,1,Small,25%,Less Ice,"[""Red Bean""]",5.50,88359,6
176000,1,Small,75%,Less Ice,"[""Popping Boba""]",5.50,88359,16
176001,1,Large,50%,Regular,"[]",4.50,88359,14
176002,1,Regular,25%,No Ice,"[""Boba"",""Popping Boba""]",7.50,88360,18
176003,1,Small,100%,No Ice,"[""Popping Boba"",""Grass Jelly""]",7.00,88361,20
176004,1,Large,0%,Less Ice,"[""Red Bean"",""Lychee Jelly""]",8.50,88361,11
176005,1,Large,50%,Extra Ice,"[""Lychee Jelly"",""Grass Jelly""]",7.25,88362,4
176006,1,Large,50%,Extra Ice,"[""Aloe Vera""]",6.50,88363,5
176007,1,Small,75%,Regular,"[""Popping Boba""]",4.00,88363,14
176008,1,Regular,0%,No Ice,"[]",5.50,88364,15
176009,1,Large,25%,Regular,"[""Lychee Jelly""]",7.50,88364,22
176010,1,Large,75%,Extra Ice,"[""Aloe Vera""]",6.50,88364,1
176011,1,Regular,0%,No Ice,"[""Popping Boba""]",6.00,88365,1
176012,1,Small,75%,Less Ice,"[]",5.25,88366,4
176013,1,Regular,25%,Less Ice,"[]",6.50,88366,22
176014,1,Small,0%,Regular,"[""Boba"",""Red Bean""]",6.50,88366,2
176015,1,Large,75%,No Ice,"[""Grass Jelly""]",7.50,88367,18
176016,1,Large,50%,Regular,"[""Aloe Vera""]",7.50,88368,10
176017,1,Large,75%,Regular,"[]",6.00,88368,1
176018,1,Large,100%,Regular,"[]",7.00,88368,10
176019,1,Large,75%,No Ice,"[""Red Bean"",""Aloe Vera""]",8.00,88369,10
176020,1,Regular,25%,No Ice,"[""Red Bean""]",6.00,88370,16
176021,1,Small,25%,No Ice,"[""Boba"",""Aloe Vera""]",4.50,88371,14
176022,1,Small,0%,Less Ice,"[""Grass Jelly""]",5.50,88371,5
176023,1,Small,50%,Extra Ice,"[]",5.00,88371,23
176024,1,Small,25%,Extra Ice,"[""Boba""]",5.75,88372,7
176025,1,Regular,100%,No Ice,"[""Grass Jelly""]",4.00,88372,13
176026,1,Regular,25%,No Ice,"[""Boba""]",7.25,88372,19
176027,1,Large,75%,Extra Ice,"[]",7.00,88373,18
176028,1,Small,100%,Regular,"[]",5.00,88373,23
176029,1,Large,0%,Extra Ice,"[""Aloe Vera"",""Lychee Jelly""]",7.25,88374,7
176030,1,Small,25%,Less Ice,"[""Lychee Jelly"",""Boba""]",6.25,88375,17
176031,1,Regular,0%,No Ice,"[""Grass Jelly"",""Lychee Jelly""]",6.50,88376,23
176032,1,Small,100%,Less Ice,"[]",6.00,88376,22
176033,1,Large,75%,Extra Ice,"[""Red Bean""]",6.50,88377,6
176034,1,Small,25%,No Ice,"[""Red Bean""]",7.00,88377,11
176035,1,Regular,25%,Less Ice,"[]",6.75,88378,19
176036,1,Large,100%,No Ice,"[""Popping Boba""]",7.50,88378,18
176037,1,Large,25%,Extra Ice,"[]",6.25,88379,4
176038,1,Small,100%,Less Ice,"[]",5.25,88380,7
176039,1,Small,0%,Less Ice,"[""Boba"",""Lychee Jelly""]",6.50,88380,2
176040,1,Regular,50%,No Ice,"[]",6.75,88380,19
176041,1,Small,25%,Extra Ice,"[""Boba""]",6.50,88381,22
176042,1,Small,25%,No Ice,"[""Popping Boba"",""Boba""]",4.00,88381,13
176043,1,Regular,100%,Extra Ice,"[""Grass Jelly""]",6.50,88381,2
176044,1,Regular,25%,Extra Ice,"[""Popping Boba""]",6.00,88382,6
176045,1,Regular,50%,No Ice,"[""Aloe Vera"",""Popping Boba""]",5.50,88382,12
176046,1,Small,50%,Regular,"[]",5.25,88383,17
176047,1,Large,0%,Less Ice,"[""Red Bean""]",6.50,88383,1
176048,1,Large,100%,Regular,"[""Boba""]",6.50,88383,16
176049,1,Small,25%,Less Ice,"[]",6.00,88384,3
176050,1,Regular,100%,Regular,"[""Grass Jelly"",""Popping Boba""]",7.50,88385,3
176051,1,Large,25%,Extra Ice,"[]",7.50,88385,11
176052,1,Small,25%,No Ice,"[""Aloe Vera"",""Lychee Jelly""]",6.00,88386,1
176053,1,Small,100%,Extra Ice,"[]",6.00,88386,18
176054,1,Large,100%,Less Ice,"[""Red Bean"",""Lychee Jelly""]",8.00,88387,22
176055,1,Large,0%,Extra Ice,"[]",5.00,88388,12
176056,1,Regular,100%,Less Ice,"[""Grass Jelly"",""Lychee Jelly""]",6.75,88389,7
176057,1,Regular,50%,Less Ice,"[""Red Bean""]",7.00,88390,20
176058,1,Large,0%,No Ice,"[""Grass Jelly"",""Boba""]",8.00,88390,20
176059,1,Small,50%,Regular,"[""Grass Jelly"",""Popping Boba""]",7.00,88391,21
176060,1,Regular,100%,Less Ice,"[""Aloe Vera""]",6.25,88391,7
176061,1,Small,100%,Regular,"[""Lychee Jelly"",""Red Bean""]",6.25,88391,7
176062,1,Large,100%,Extra Ice,"[""Boba"",""Aloe Vera""]",7.50,88392,2
176063,1,Small,0%,No Ice,"[""Aloe Vera""]",5.50,88392,6
176064,1,Regular,25%,Regular,"[""Popping Boba""]",4.50,88392,14
176065,1,Small,25%,Less Ice,"[]",6.00,88393,21
176066,1,Large,75%,Extra Ice,"[]",6.25,88394,7
176067,1,Large,25%,Less Ice,"[]",7.00,88394,10
176068,1,Regular,50%,Regular,"[""Red Bean"",""Boba""]",7.00,88395,2
176069,1,Small,100%,Extra Ice,"[""Red Bean""]",6.50,88395,18
176070,1,Small,0%,Less Ice,"[""Grass Jelly""]",6.50,88395,22
176071,1,Regular,25%,Regular,"[]",5.50,88396,6
176072,1,Regular,50%,No Ice,"[]",5.75,88396,4
176073,1,Large,25%,Less Ice,"[""Popping Boba"",""Lychee Jelly""]",6.00,88397,12
176074,1,Regular,0%,Regular,"[""Popping Boba"",""Lychee Jelly""]",7.50,88397,9
176075,1,Large,75%,Extra Ice,"[]",7.25,88398,19
176076,1,Large,100%,Extra Ice,"[""Boba"",""Grass Jelly""]",7.25,88398,17
176077,1,Large,50%,Less Ice,"[]",6.25,88399,8
176078,1,Small,50%,Regular,"[""Boba""]",3.50,88399,13
176079,1,Regular,75%,No Ice,"[]",6.50,88399,3
176080,1,Regular,75%,No Ice,"[""Aloe Vera"",""Grass Jelly""]",5.50,88400,24
176081,1,Small,25%,Extra Ice,"[""Grass Jelly""]",6.50,88401,3
176082,1,Large,50%,Extra Ice,"[]",7.00,88401,9
176083,1,Small,0%,No Ice,"[""Red Bean"",""Popping Boba""]",4.50,88402,14
176084,1,Large,25%,Regular,"[]",6.00,88402,5
176085,1,Large,75%,Less Ice,"[""Boba""]",7.00,88403,2
176086,1,Regular,100%,Extra Ice,"[""Popping Boba""]",6.25,88403,8
176087,1,Large,25%,Regular,"[""Lychee Jelly""]",7.00,88403,2
176088,1,Small,75%,No Ice,"[]",5.25,88404,4
176089,1,Large,25%,Regular,"[""Red Bean""]",5.50,88404,24
176090,1,Small,50%,No Ice,"[""Red Bean"",""Grass Jelly""]",7.00,88404,20
176091,1,Regular,100%,Regular,"[""Red Bean""]",6.00,88405,6
176092,1,Small,75%,Less Ice,"[""Popping Boba""]",6.75,88405,19
176093,1,Small,75%,Extra Ice,"[]",4.00,88406,24
176094,1,Small,25%,Regular,"[]",6.00,88406,18
176095,1,Small,100%,Regular,"[""Red Bean""]",5.50,88407,5
176096,1,Regular,100%,Regular,"[""Lychee Jelly""]",6.25,88407,4
176097,1,Small,0%,Regular,"[""Boba""]",5.75,88408,8
176098,1,Small,25%,Regular,"[""Popping Boba""]",4.50,88409,12
176099,1,Regular,50%,No Ice,"[""Lychee Jelly""]",7.25,88409,19
176100,1,Regular,50%,Extra Ice,"[]",4.50,88409,24
176101,1,Regular,75%,Regular,"[""Grass Jelly"",""Red Bean""]",7.50,88410,3
176102,1,Regular,50%,Extra Ice,"[]",6.50,88411,20
176103,1,Small,25%,Extra Ice,"[""Lychee Jelly"",""Boba""]",7.00,88411,20
176104,1,Large,75%,No Ice,"[""Lychee Jelly""]",6.50,88412,1
176105,1,Regular,50%,Less Ice,"[]",3.50,88412,13
176106,1,Large,100%,Regular,"[""Grass Jelly""]",8.00,88412,11
176107,1,Large,50%,No Ice,"[""Red Bean""]",7.50,88413,18
176108,1,Regular,50%,Less Ice,"[""Red Bean""]",7.25,88413,19
176109,1,Regular,25%,Less Ice,"[]",5.50,88413,5
176110,1,Large,75%,Extra Ice,"[]",4.00,88414,13
176111,1,Regular,25%,Extra Ice,"[]",6.50,88414,10
176112,1,Regular,100%,Regular,"[]",5.75,88415,7
176113,1,Small,50%,No Ice,"[""Popping Boba""]",5.50,88416,15
176114,1,Large,100%,Extra Ice,"[]",4.00,88416,13
176115,1,Large,100%,No Ice,"[""Boba""]",6.50,88416,16
176116,1,Small,100%,Extra Ice,"[""Grass Jelly"",""Lychee Jelly""]",5.00,88417,24
176117,1,Regular,25%,Extra Ice,"[]",6.50,88417,10
176118,1,Large,100%,No Ice,"[""Boba"",""Lychee Jelly""]",6.00,88418,12
176119,1,Regular,75%,Extra Ice,"[""Lychee Jelly"",""Grass Jelly""]",7.50,88418,22
176120,1,Small,50%,Extra Ice,"[""Lychee Jelly"",""Red Bean""]",6.00,88419,16
176121,1,Regular,75%,No Ice,"[""Red Bean"",""Grass Jelly""]",6.50,88420,16
176122,1,Small,75%,Less Ice,"[""Lychee Jelly""]",4.50,88420,24
176123,1,Small,100%,No Ice,"[]",5.00,88421,1
176124,1,Regular,50%,Less Ice,"[""Lychee Jelly"",""Grass Jelly""]",6.75,88422,17
176125,1,Large,0%,Less Ice,"[""Boba""]",5.50,88423,24
176126,1,Large,0%,Less Ice,"[""Red Bean""]",6.50,88423,15
176127,1,Small,25%,No Ice,"[""Popping Boba""]",5.50,88424,1
176128,1,Large,100%,No Ice,"[]",4.50,88424,14
176129,1,Large,75%,Less Ice,"[""Popping Boba"",""Boba""]",6.00,88425,24
176130,1,Large,75%,Extra Ice,"[""Boba"",""Aloe Vera""]",8.00,88426,22
176131,1,Large,50%,Less Ice,"[""Aloe Vera""]",7.50,88426,21
176132,1,Small,50%,Regular,"[""Boba"",""Lychee Jelly""]",7.00,88427,20
176133,1,Large,75%,Regular,"[""Popping Boba""]",6.75,88427,8
176134,1,Regular,100%,Extra Ice,"[""Boba"",""Popping Boba""]",7.50,88428,21
176135,1,Small,75%,Regular,"[""Popping Boba""]",6.50,88428,20
176136,1,Regular,25%,No Ice,"[""Red Bean""]",7.25,88428,19
176137,1,Regular,50%,No Ice,"[""Popping Boba"",""Aloe Vera""]",7.50,88429,18
176138,1,Regular,25%,No Ice,"[""Grass Jelly""]",6.00,88429,1
176139,1,Large,25%,Less Ice,"[""Boba""]",7.50,88429,20
176140,1,Regular,100%,Regular,"[]",5.75,88430,4
176141,1,Regular,100%,Regular,"[""Popping Boba"",""Aloe Vera""]",6.50,88430,1
176142,1,Large,0%,Extra Ice,"[""Boba"",""Red Bean""]",6.00,88430,12
176143,1,Large,75%,Regular,"[]",5.00,88431,24
176144,1,Small,100%,No Ice,"[""Boba""]",5.50,88431,15
176145,1,Large,75%,No Ice,"[""Red Bean""]",8.00,88431,11
176146,1,Large,50%,Less Ice,"[]",6.00,88432,23
176147,1,Large,25%,Extra Ice,"[]",7.00,88432,9
176148,1,Small,25%,Regular,"[""Red Bean"",""Lychee Jelly""]",7.00,88433,18
176149,1,Large,75%,No Ice,"[]",6.00,88433,23
176150,1,Large,50%,No Ice,"[""Aloe Vera"",""Red Bean""]",8.00,88434,20
176151,1,Large,50%,Regular,"[""Red Bean"",""Boba""]",7.50,88434,2
176152,1,Regular,100%,Less Ice,"[]",6.75,88434,19
176153,1,Large,0%,Regular,"[""Popping Boba"",""Red Bean""]",5.00,88435,13
176154,1,Small,75%,Less Ice,"[""Red Bean""]",6.50,88435,9
176155,1,Large,75%,Regular,"[]",7.00,88435,18
176156,1,Small,100%,No Ice,"[""Grass Jelly"",""Aloe Vera""]",7.00,88436,9
176157,1,Small,0%,Less Ice,"[""Lychee Jelly"",""Red Bean""]",6.00,88436,5
176158,1,Large,75%,Regular,"[""Grass Jelly""]",5.00,88436,14
176159,1,Large,0%,No Ice,"[]",5.00,88437,24
176160,1,Small,0%,Less Ice,"[]",5.00,88438,15
176161,1,Small,25%,No Ice,"[]",5.00,88439,15
176162,1,Regular,0%,Less Ice,"[""Red Bean"",""Grass Jelly""]",7.00,88439,2
176163,1,Small,50%,No Ice,"[""Popping Boba""]",4.50,88439,12
176164,1,Large,25%,No Ice,"[]",7.00,88440,3
176165,1,Small,50%,No Ice,"[]",4.00,88440,12
176166,1,Small,25%,Extra Ice,"[""Aloe Vera"",""Red Bean""]",5.00,88440,12
176167,1,Small,0%,No Ice,"[]",6.50,88441,11
176168,1,Small,75%,Less Ice,"[""Popping Boba"",""Boba""]",6.00,88442,15
176169,1,Small,75%,Extra Ice,"[""Popping Boba"",""Red Bean""]",6.00,88443,16
176170,1,Regular,75%,Extra Ice,"[""Red Bean"",""Grass Jelly""]",7.75,88443,19
176171,1,Regular,75%,No Ice,"[""Popping Boba""]",7.25,88443,19
176172,1,Large,50%,No Ice,"[""Grass Jelly""]",5.00,88444,14
176173,1,Small,75%,No Ice,"[]",5.00,88445,6
176174,1,Regular,0%,Extra Ice,"[]",3.50,88445,13
176175,1,Large,100%,Regular,"[""Boba""]",5.00,88445,14
176176,1,Regular,0%,Regular,"[""Grass Jelly"",""Boba""]",7.50,88446,22
176177,1,Regular,50%,Extra Ice,"[]",6.50,88446,18
176178,1,Small,50%,Extra Ice,"[""Lychee Jelly""]",6.50,88446,22
176179,1,Small,100%,Extra Ice,"[]",6.00,88447,10
176180,1,Regular,75%,Regular,"[""Aloe Vera"",""Lychee Jelly""]",6.50,88447,1
176181,1,Regular,75%,Regular,"[""Red Bean""]",6.00,88447,15
176182,1,Regular,100%,Regular,"[""Boba"",""Lychee Jelly""]",6.75,88448,7
176183,1,Regular,25%,Regular,"[]",5.75,88448,4
176184,1,Regular,0%,No Ice,"[]",4.00,88449,14
176185,1,Large,25%,Less Ice,"[""Popping Boba"",""Boba""]",8.00,88449,21
176186,1,Small,0%,No Ice,"[""Aloe Vera"",""Boba""]",7.00,88449,3
176187,1,Large,25%,Extra Ice,"[""Lychee Jelly""]",7.50,88450,10
176188,1,Small,100%,Less Ice,"[]",5.25,88450,17
176189,1,Small,50%,Less Ice,"[""Red Bean"",""Aloe Vera""]",6.00,88451,5
176190,1,Small,50%,Extra Ice,"[""Red Bean""]",6.50,88452,21
176191,1,Regular,75%,No Ice,"[""Red Bean""]",6.00,88453,23
176192,1,Large,25%,No Ice,"[""Popping Boba"",""Grass Jelly""]",8.00,88454,3
176193,1,Small,100%,Regular,"[""Grass Jelly"",""Aloe Vera""]",6.00,88454,15
176194,1,Small,25%,Extra Ice,"[""Boba"",""Popping Boba""]",7.00,88454,22
176195,1,Regular,50%,No Ice,"[""Grass Jelly""]",4.50,88455,14
176196,1,Regular,75%,Less Ice,"[""Lychee Jelly"",""Aloe Vera""]",4.50,88455,13
176197,1,Large,75%,Regular,"[""Boba""]",7.50,88455,3
176198,1,Small,100%,Extra Ice,"[""Grass Jelly"",""Boba""]",7.00,88456,3
176199,1,Large,25%,Extra Ice,"[""Popping Boba"",""Aloe Vera""]",6.00,88456,24
176200,1,Regular,0%,Less Ice,"[""Grass Jelly"",""Popping Boba""]",7.50,88456,21
176201,1,Small,75%,Less Ice,"[""Popping Boba"",""Red Bean""]",6.00,88457,5
176202,1,Small,50%,No Ice,"[""Lychee Jelly"",""Grass Jelly""]",6.25,88457,7
176203,1,Large,25%,Less Ice,"[""Popping Boba""]",6.75,88458,17
176204,1,Regular,25%,No Ice,"[]",5.50,88458,6
176205,1,Regular,25%,Extra Ice,"[""Grass Jelly""]",4.50,88459,14
176206,1,Large,25%,Regular,"[]",6.50,88460,2
176207,1,Small,50%,Less Ice,"[]",5.00,88460,15
176208,1,Small,0%,Less Ice,"[""Popping Boba""]",5.75,88461,8
176209,1,Small,0%,Extra Ice,"[]",5.00,88461,6
176210,1,Large,50%,Regular,"[""Lychee Jelly""]",7.75,88462,19
176211,1,Small,0%,Regular,"[]",6.00,88462,22
176212,1,Large,25%,Less Ice,"[""Aloe Vera"",""Lychee Jelly""]",8.50,88463,11
176213,1,Small,100%,Less Ice,"[]",5.00,88463,23
176214,1,Small,0%,No Ice,"[""Popping Boba"",""Grass Jelly""]",6.00,88464,1
176215,1,Small,75%,Regular,"[]",3.00,88464,13
176216,1,Large,75%,Extra Ice,"[""Popping Boba""]",7.75,88464,19
176217,1,Regular,50%,Less Ice,"[""Red Bean"",""Popping Boba""]",6.50,88465,1
176218,1,Large,0%,Less Ice,"[""Lychee Jelly""]",4.50,88465,13
176219,1,Regular,0%,Less Ice,"[""Boba"",""Lychee Jelly""]",6.50,88465,1
176220,1,Small,100%,Less Ice,"[]",4.00,88466,12
176221,1,Large,50%,Extra Ice,"[""Popping Boba"",""Boba""]",7.00,88466,15
176222,1,Small,75%,No Ice,"[""Red Bean"",""Boba""]",7.50,88466,11
176223,1,Large,75%,No Ice,"[]",7.00,88467,3
176224,1,Small,25%,No Ice,"[]",5.00,88467,1
176225,1,Large,0%,Regular,"[]",6.50,88467,2
176226,1,Regular,75%,Regular,"[""Popping Boba"",""Aloe Vera""]",5.00,88468,14
176227,1,Large,100%,Regular,"[""Red Bean"",""Boba""]",7.00,88469,15
176228,1,Regular,25%,Extra Ice,"[""Aloe Vera""]",6.00,88469,5
176229,1,Regular,25%,Regular,"[""Red Bean"",""Grass Jelly""]",8.00,88469,11
176230,1,Small,100%,Extra Ice,"[""Red Bean"",""Lychee Jelly""]",7.50,88470,11
176231,1,Small,50%,No Ice,"[""Grass Jelly""]",7.00,88471,11
176232,1,Small,100%,Extra Ice,"[""Popping Boba"",""Red Bean""]",6.50,88471,2
176233,1,Small,0%,Regular,"[]",5.00,88471,15
176234,1,Small,50%,No Ice,"[""Aloe Vera""]",5.50,88472,16
176235,1,Large,100%,Extra Ice,"[""Popping Boba"",""Red Bean""]",7.00,88472,23
176236,1,Small,100%,No Ice,"[""Popping Boba"",""Aloe Vera""]",6.25,88473,7
176237,1,Small,100%,Less Ice,"[""Popping Boba""]",5.50,88474,23
176238,1,Small,100%,No Ice,"[]",6.25,88475,19
176239,1,Small,100%,Regular,"[]",3.00,88476,13
176240,1,Small,100%,No Ice,"[""Aloe Vera"",""Boba""]",6.00,88476,23
176241,1,Large,50%,No Ice,"[]",6.00,88476,15
